TransactionID,Amount,TransactionType,Location,MerchantCategory,PaymentMethod,TransactionHour,IsFraud
TXN16704,2987.24,POS,Jaipur,Healthcare,Credit Card,14,0
TXN16705,536.43,POS,Lucknow,Food,UPI,11,0
TXN16706,1133.25,Online,Varanasi,Entertainment,Debit Card,19,0
TXN16707,3002.39,ATM,Lucknow,Travel,Credit Card,18,0
TXN16708,4889.59,Online,Bengaluru,Healthcare,Debit Card,21,0
TXN16709,1918.2,Online,Bengaluru,Fuel,UPI,20,0
TXN16710,7975.73,ATM,Mumbai,Fuel,Debit Card,7,0
TXN16711,1295.32,POS,Delhi,Healthcare,Net Banking,9,0
TXN16712,3815.15,POS,Hyderabad,Travel,Net Banking,14,0
TXN16713,761.44,Online,Mumbai,Travel,UPI,21,0
TXN16714,8202.14,Online,Mumbai,Fuel,Credit Card,18,1
TXN16715,8568.61,Online,Chennai,Travel,UPI,8,0
TXN16716,1639.94,POS,Hyderabad,Healthcare,Debit Card,9,0
TXN16717,2096.19,POS,Delhi,Grocery,Debit Card,14,0
TXN16718,702.02,POS,Jaipur,Travel,Debit Card,18,1
TXN16719,2063.72,POS,Hyderabad,Electronics,UPI,9,0
TXN16720,970.12,POS,Chennai,Healthcare,UPI,7,0
TXN16721,2346.14,Online,Pune,Healthcare,Net Banking,1,1
TXN16722,2209.16,POS,Mumbai,Healthcare,UPI,8,0
TXN16723,4313.89,Online,Lucknow,Clothing,UPI,13,0
TXN16724,2155.38,POS,Mumbai,Grocery,UPI,20,0
TXN16725,7397.36,Online,Varanasi,Grocery,Net Banking,4,1
TXN16726,765.15,POS,Chennai,Travel,Credit Card,17,0
TXN16727,1794.49,POS,Mumbai,Healthcare,Debit Card,8,0
TXN16728,1387.34,POS,Mumbai,Entertainment,Credit Card,14,0
TXN16729,3373.76,ATM,Hyderabad,Healthcare,Credit Card,10,0
TXN16730,16717.75,Online,Hyderabad,Travel,UPI,20,1
TXN16731,1621.89,POS,Lucknow,Grocery,Net Banking,17,0
TXN16732,3099.14,POS,Kolkata,Fuel,Net Banking,11,0
TXN16733,2490.42,ATM,Varanasi,Travel,Credit Card,14,0
TXN16734,1685.46,POS,Lucknow,Fuel,Debit Card,19,0
TXN16735,1510.36,POS,Pune,Travel,Debit Card,20,0
TXN16736,3056.04,Online,Varanasi,Travel,Debit Card,16,0
TXN16737,3945.58,ATM,Hyderabad,Travel,Credit Card,16,0
TXN16738,2043.86,POS,Mumbai,Travel,UPI,7,0
TXN16739,2400.6,POS,Jaipur,Food,Credit Card,15,0
TXN16740,9211.27,ATM,Mumbai,Food,Credit Card,19,0
TXN16741,1286.52,POS,Delhi,Healthcare,Debit Card,18,0
TXN16742,2564.82,POS,Lucknow,Healthcare,Credit Card,5,0
TXN16743,380.51,Online,Varanasi,Entertainment,UPI,18,0
TXN16744,8257.93,Online,Jaipur,Entertainment,UPI,12,0
TXN16745,1588.98,POS,Delhi,Food,Debit Card,18,0
TXN16746,3717.49,ATM,Pune,Grocery,UPI,19,0
TXN16747,1868.82,Online,Mumbai,Clothing,Debit Card,9,0
TXN16748,1885.9,POS,Kolkata,Grocery,UPI,20,0
TXN16749,6553.32,ATM,Chennai,Entertainment,Debit Card,9,0
TXN16750,946.49,POS,Delhi,Healthcare,UPI,10,0
TXN16751,3618.88,POS,Mumbai,Food,Debit Card,17,0
TXN16752,4309.88,Online,Mumbai,Grocery,UPI,18,0
TXN16753,5814.67,POS,Varanasi,Clothing,UPI,13,0
TXN16754,4050.89,POS,Varanasi,Fuel,Debit Card,8,0
TXN16755,1528.06,POS,Kolkata,Travel,Net Banking,21,0
TXN16756,536.91,POS,Delhi,Electronics,Debit Card,11,0
TXN16757,3803.42,Online,Hyderabad,Food,UPI,22,0
TXN16758,4395.67,Online,Varanasi,Food,Credit Card,20,0
TXN16759,4645.55,ATM,Chennai,Clothing,UPI,11,0
TXN16760,2037.47,POS,Mumbai,Travel,UPI,19,0
TXN16761,2430.48,POS,Mumbai,Travel,Debit Card,10,0
TXN16762,1711.46,POS,Pune,Electronics,Debit Card,2,0
TXN16763,2802.79,POS,Pune,Fuel,Credit Card,10,0
TXN16764,1804.48,POS,Kolkata,Travel,UPI,9,0
TXN16765,6587.84,Online,Delhi,Fuel,Net Banking,11,0
TXN16766,3728.6,ATM,Bengaluru,Clothing,Debit Card,14,0
TXN16767,2846.53,ATM,Jaipur,Fuel,Credit Card,8,0
TXN16768,1142.81,POS,Varanasi,Healthcare,UPI,7,0
TXN16769,2531.56,ATM,Delhi,Travel,Credit Card,14,0
TXN16770,1491.18,POS,Mumbai,Healthcare,Net Banking,11,0
TXN16771,1509.4,POS,Lucknow,Entertainment,Debit Card,13,0
TXN16772,2084.89,Online,Pune,Entertainment,Credit Card,23,0
TXN16773,1929.41,Online,Jaipur,Healthcare,UPI,12,0
TXN16774,1634.56,POS,Varanasi,Clothing,Debit Card,16,0
TXN16775,1059.53,POS,Hyderabad,Food,UPI,14,0
TXN16776,6182.75,POS,Hyderabad,Food,Debit Card,18,0
TXN16777,1177.59,Online,Pune,Food,Credit Card,23,0
TXN16778,2615.92,POS,Delhi,Grocery,UPI,15,0
TXN16779,2768.66,ATM,Varanasi,Food,Debit Card,12,0
TXN16780,2467.84,POS,Jaipur,Clothing,Debit Card,9,0
TXN16781,2170.55,POS,Mumbai,Electronics,Net Banking,19,0
TXN16782,18701.48,Online,Delhi,Entertainment,Net Banking,7,0
TXN16783,5688.13,Online,Pune,Travel,Net Banking,16,0
TXN16784,4647.8,POS,Kolkata,Food,Net Banking,19,0
TXN16785,3312.58,Online,Bengaluru,Grocery,Debit Card,9,0
TXN16786,5742.97,Online,Delhi,Entertainment,Debit Card,14,0
TXN16787,2052.98,ATM,Chennai,Fuel,Debit Card,12,0
TXN16788,8365.84,Online,Varanasi,Entertainment,UPI,9,0
TXN16789,3021.65,Online,Hyderabad,Healthcare,UPI,21,0
TXN16790,6008.05,Online,Chennai,Grocery,UPI,15,0
TXN16791,2531.76,Online,Delhi,Clothing,Net Banking,20,0
TXN16792,2345.89,POS,Delhi,Electronics,Credit Card,20,0
TXN16793,450.56,POS,Chennai,Food,Debit Card,23,0
TXN16794,650.92,POS,Kolkata,Food,Debit Card,21,0
TXN16795,2655.69,POS,Chennai,Grocery,Debit Card,18,0
TXN16796,1799.53,POS,Mumbai,Fuel,Debit Card,17,0
TXN16797,5893.55,ATM,Jaipur,Clothing,Credit Card,9,0
TXN16798,6530.01,POS,Chennai,Grocery,UPI,13,0
TXN16799,3468.37,POS,Chennai,Grocery,Debit Card,15,0
TXN16800,4766.29,Online,Varanasi,Electronics,UPI,6,1
TXN16801,2802.31,POS,Jaipur,Clothing,Credit Card,8,0
TXN16802,837.33,POS,Bengaluru,Electronics,Net Banking,17,0
TXN16803,995.5,POS,Chennai,Clothing,UPI,8,0
TXN16804,885.45,POS,Chennai,Food,Net Banking,11,0
TXN16805,1354.77,POS,Mumbai,Travel,Debit Card,3,0
TXN16806,2649.0,Online,Hyderabad,Healthcare,Debit Card,9,0
TXN16807,498.28,Online,Mumbai,Travel,Credit Card,15,0
TXN16808,226.44,POS,Chennai,Fuel,Debit Card,17,0
TXN16809,3585.51,POS,Varanasi,Fuel,Credit Card,7,0
TXN16810,1376.39,POS,Mumbai,Entertainment,Debit Card,10,0
TXN16811,6672.64,Online,Varanasi,Clothing,Credit Card,12,0
TXN16812,638.97,POS,Jaipur,Travel,Net Banking,18,0
TXN16813,1913.04,POS,Varanasi,Grocery,Debit Card,7,0
TXN16814,1425.87,Online,Kolkata,Food,Net Banking,13,0
TXN16815,4487.98,POS,Lucknow,Fuel,Debit Card,18,0
TXN16816,2923.59,POS,Jaipur,Healthcare,Debit Card,8,0
TXN16817,1487.76,POS,Lucknow,Healthcare,Credit Card,15,0
TXN16818,2336.04,ATM,Chennai,Entertainment,UPI,13,0
TXN16819,1694.54,Online,Chennai,Healthcare,UPI,12,0
TXN16820,4342.63,Online,Kolkata,Food,UPI,21,0
TXN16821,7212.8,Online,Delhi,Travel,Debit Card,12,0
TXN16822,6697.61,Online,Lucknow,Healthcare,Debit Card,13,0
TXN16823,4502.32,ATM,Mumbai,Fuel,Debit Card,6,0
TXN16824,910.23,ATM,Kolkata,Healthcare,Debit Card,12,0
TXN16825,1282.14,POS,Jaipur,Clothing,Net Banking,15,0
TXN16826,1838.52,Online,Bengaluru,Grocery,Net Banking,0,0
TXN16827,2253.34,POS,Mumbai,Clothing,Debit Card,5,0
TXN16828,1749.16,POS,Varanasi,Travel,UPI,10,0
TXN16829,677.47,Online,Chennai,Food,Credit Card,18,0
TXN16830,1719.71,POS,Jaipur,Food,Debit Card,19,0
TXN16831,4232.67,ATM,Kolkata,Clothing,Credit Card,19,0
TXN16832,1555.1,POS,Lucknow,Electronics,Credit Card,16,0
TXN16833,13528.43,Online,Lucknow,Clothing,UPI,20,0
TXN16834,13059.73,ATM,Pune,Fuel,Debit Card,8,0
TXN16835,3102.44,ATM,Chennai,Electronics,Net Banking,21,0
TXN16836,1741.63,POS,Mumbai,Entertainment,Credit Card,19,0
TXN16837,944.73,POS,Varanasi,Clothing,Debit Card,16,0
TXN16838,2302.75,Online,Varanasi,Electronics,Debit Card,16,0
TXN16839,1826.22,POS,Chennai,Electronics,UPI,8,0
TXN16840,4797.58,ATM,Pune,Healthcare,UPI,19,0
TXN16841,11336.03,ATM,Pune,Entertainment,UPI,14,0
TXN16842,1010.75,POS,Mumbai,Healthcare,Debit Card,20,0
TXN16843,1557.5,POS,Pune,Electronics,Debit Card,11,0
TXN16844,845.52,POS,Kolkata,Electronics,Credit Card,5,0
TXN16845,9545.77,ATM,Pune,Grocery,Debit Card,14,0
TXN16846,1569.06,POS,Lucknow,Fuel,UPI,21,0
TXN16847,2460.51,POS,Hyderabad,Electronics,Debit Card,7,0
TXN16848,5378.48,POS,Delhi,Fuel,Debit Card,13,0
TXN16849,11642.45,Online,Lucknow,Healthcare,Debit Card,20,0
TXN16850,921.59,POS,Lucknow,Electronics,Credit Card,10,0
TXN16851,3547.82,POS,Bengaluru,Food,UPI,10,0
TXN16852,6326.59,ATM,Bengaluru,Grocery,UPI,16,0
TXN16853,2077.96,ATM,Chennai,Electronics,UPI,20,0
TXN16854,2868.49,Online,Bengaluru,Healthcare,UPI,16,0
TXN16855,958.05,POS,Chennai,Healthcare,Debit Card,7,0
TXN16856,1774.62,POS,Lucknow,Travel,UPI,21,0
TXN16857,3900.72,Online,Delhi,Healthcare,Debit Card,15,0
TXN16858,2978.8,POS,Mumbai,Fuel,UPI,11,0
TXN16859,1326.5,ATM,Mumbai,Grocery,UPI,19,0
TXN16860,2001.22,Online,Hyderabad,Fuel,UPI,18,0
TXN16861,1295.8,POS,Jaipur,Healthcare,Debit Card,11,0
TXN16862,5058.84,ATM,Mumbai,Food,Net Banking,20,0
TXN16863,657.44,ATM,Jaipur,Clothing,UPI,7,0
TXN16864,2445.32,POS,Pune,Food,UPI,20,0
TXN16865,6428.35,Online,Varanasi,Entertainment,Debit Card,7,0
TXN16866,1538.14,POS,Lucknow,Fuel,Credit Card,3,0
TXN16867,2600.87,POS,Delhi,Food,Debit Card,20,0
TXN16868,1822.94,POS,Chennai,Grocery,Credit Card,6,0
TXN16869,5645.41,Online,Jaipur,Grocery,Credit Card,23,0
TXN16870,4126.12,ATM,Hyderabad,Travel,UPI,7,0
TXN16871,759.33,Online,Mumbai,Healthcare,Debit Card,20,0
TXN16872,2383.75,POS,Kolkata,Travel,UPI,22,0
TXN16873,6367.03,Online,Mumbai,Grocery,Debit Card,16,0
TXN16874,2843.82,POS,Bengaluru,Healthcare,Credit Card,9,0
TXN16875,4947.16,Online,Lucknow,Grocery,Net Banking,9,0
TXN16876,1491.98,POS,Bengaluru,Grocery,UPI,19,0
TXN16877,2225.25,POS,Mumbai,Clothing,Credit Card,6,0
TXN16878,1827.69,POS,Kolkata,Food,Debit Card,18,0
TXN16879,2582.2,Online,Bengaluru,Travel,Credit Card,10,1
TXN16880,2666.38,POS,Delhi,Fuel,Debit Card,21,0
TXN16881,5143.38,Online,Bengaluru,Travel,Credit Card,15,1
TXN16882,4912.94,POS,Kolkata,Electronics,Debit Card,9,0
TXN16883,1958.54,POS,Bengaluru,Entertainment,UPI,20,0
TXN16884,3579.02,POS,Jaipur,Clothing,Debit Card,23,0
TXN16885,3366.16,ATM,Pune,Grocery,Debit Card,18,0
TXN16886,953.53,ATM,Chennai,Grocery,UPI,18,0
TXN16887,1076.14,POS,Mumbai,Clothing,Net Banking,20,0
TXN16888,1822.39,POS,Jaipur,Healthcare,Net Banking,1,0
TXN16889,1896.78,POS,Chennai,Travel,UPI,21,0
TXN16890,1679.73,Online,Pune,Grocery,Debit Card,10,0
TXN16891,1405.43,POS,Jaipur,Entertainment,Debit Card,16,0
TXN16892,2014.71,ATM,Hyderabad,Electronics,UPI,13,0
TXN16893,6463.23,ATM,Jaipur,Travel,UPI,13,0
TXN16894,836.02,POS,Delhi,Food,UPI,13,0
TXN16895,4415.78,Online,Kolkata,Fuel,Debit Card,18,1
TXN16896,788.38,ATM,Mumbai,Fuel,Debit Card,17,0
TXN16897,5159.42,Online,Lucknow,Entertainment,UPI,12,0
TXN16898,1281.21,POS,Chennai,Clothing,Debit Card,23,0
TXN16899,2413.28,POS,Bengaluru,Travel,UPI,22,0
TXN16900,957.06,POS,Mumbai,Fuel,Net Banking,8,0
TXN16901,3876.89,POS,Lucknow,Food,UPI,18,0
TXN16902,1412.56,POS,Pune,Electronics,Debit Card,14,0
TXN16903,3011.88,POS,Jaipur,Healthcare,Debit Card,10,0
TXN16904,5395.83,Online,Lucknow,Fuel,Debit Card,19,0
TXN16905,609.01,POS,Hyderabad,Clothing,UPI,10,0
TXN16906,2675.45,POS,Mumbai,Healthcare,Credit Card,17,0
TXN16907,3083.64,POS,Mumbai,Fuel,Debit Card,18,0
TXN16908,4774.53,Online,Mumbai,Entertainment,Debit Card,12,0
TXN16909,3465.89,Online,Kolkata,Grocery,Debit Card,3,0
TXN16910,3735.82,Online,Pune,Healthcare,Net Banking,11,0
TXN16911,3268.5,POS,Kolkata,Grocery,UPI,19,0
TXN16912,5436.61,ATM,Mumbai,Entertainment,Credit Card,17,0
TXN16913,1645.33,POS,Hyderabad,Fuel,Net Banking,14,0
TXN16914,921.01,POS,Bengaluru,Food,UPI,18,0
TXN16915,1767.48,POS,Hyderabad,Travel,UPI,9,0
TXN16916,2274.16,POS,Chennai,Electronics,UPI,21,0
TXN16917,1445.99,POS,Pune,Food,UPI,20,0
TXN16918,8984.61,ATM,Jaipur,Electronics,Debit Card,2,0
TXN16919,3794.64,Online,Mumbai,Healthcare,Credit Card,17,0
TXN16920,1799.47,POS,Lucknow,Electronics,UPI,10,0
TXN16921,5266.2,ATM,Bengaluru,Healthcare,Debit Card,14,0
TXN16922,1279.16,POS,Jaipur,Electronics,Debit Card,9,0
TXN16923,3893.86,POS,Varanasi,Clothing,Debit Card,18,0
TXN16924,3012.57,Online,Hyderabad,Food,Debit Card,4,0
TXN16925,3208.69,Online,Bengaluru,Fuel,Debit Card,15,0
TXN16926,882.91,POS,Varanasi,Fuel,UPI,8,0
TXN16927,1437.86,POS,Kolkata,Clothing,Debit Card,11,1
TXN16928,3819.66,Online,Varanasi,Travel,Debit Card,9,0
TXN16929,3700.95,Online,Jaipur,Fuel,Net Banking,13,0
TXN16930,659.11,Online,Pune,Travel,UPI,14,0
TXN16931,3997.73,POS,Hyderabad,Grocery,Debit Card,17,0
TXN16932,672.32,POS,Bengaluru,Fuel,Credit Card,13,0
TXN16933,2248.14,POS,Varanasi,Grocery,UPI,18,0
TXN16934,2223.21,POS,Hyderabad,Fuel,UPI,19,0
TXN16935,1847.79,ATM,Bengaluru,Fuel,Debit Card,23,0
TXN16936,1992.51,POS,Bengaluru,Grocery,Net Banking,8,0
TXN16937,4150.98,POS,Jaipur,Entertainment,UPI,13,0
TXN16938,6741.96,Online,Hyderabad,Travel,UPI,10,0
TXN16939,5047.23,Online,Jaipur,Electronics,Debit Card,18,0
TXN16940,2344.37,POS,Varanasi,Healthcare,Debit Card,15,0
TXN16941,1354.1,Online,Chennai,Entertainment,Debit Card,8,0
TXN16942,6883.3,Online,Pune,Electronics,Debit Card,6,0
TXN16943,1468.19,Online,Chennai,Food,Debit Card,14,0
TXN16944,3211.3,POS,Delhi,Travel,Debit Card,12,0
TXN16945,3130.61,Online,Mumbai,Fuel,UPI,15,0
TXN16946,2934.11,Online,Chennai,Fuel,Debit Card,10,0
TXN16947,2932.59,POS,Kolkata,Fuel,Debit Card,12,0
TXN16948,3217.15,POS,Pune,Healthcare,Net Banking,22,0
TXN16949,2182.13,ATM,Mumbai,Healthcare,Debit Card,10,0
TXN16950,6275.91,POS,Varanasi,Healthcare,Credit Card,1,0
TXN16951,7196.43,Online,Jaipur,Grocery,UPI,21,0
TXN16952,1000.61,POS,Kolkata,Healthcare,Net Banking,19,0
TXN16953,3007.31,POS,Mumbai,Healthcare,UPI,13,0
TXN16954,2192.16,POS,Mumbai,Travel,Credit Card,15,0
TXN16955,4893.55,Online,Bengaluru,Electronics,Net Banking,11,0
TXN16956,3479.26,POS,Delhi,Entertainment,Credit Card,8,0
TXN16957,1455.53,Online,Jaipur,Entertainment,UPI,10,0
TXN16958,2003.22,Online,Varanasi,Fuel,Debit Card,12,0
TXN16959,634.79,Online,Hyderabad,Electronics,UPI,15,0
TXN16960,6465.64,ATM,Chennai,Clothing,Credit Card,10,0
TXN16961,9262.33,Online,Pune,Clothing,UPI,11,0
TXN16962,4224.69,POS,Delhi,Food,UPI,15,0
TXN16963,5669.0,ATM,Bengaluru,Travel,Debit Card,10,0
TXN16964,6370.12,Online,Bengaluru,Clothing,Debit Card,22,0
TXN16965,2453.79,POS,Mumbai,Clothing,UPI,13,0
TXN16966,1287.24,POS,Lucknow,Travel,Debit Card,19,0
TXN16967,750.06,Online,Chennai,Electronics,Debit Card,17,0
TXN16968,954.15,POS,Delhi,Fuel,UPI,8,0
TXN16969,4874.76,Online,Mumbai,Food,Net Banking,19,0
TXN16970,4060.04,POS,Delhi,Food,Debit Card,10,0
TXN16971,1765.28,POS,Kolkata,Food,Credit Card,21,0
TXN16972,2015.67,Online,Jaipur,Clothing,Debit Card,18,0
TXN16973,2569.04,POS,Pune,Electronics,Credit Card,18,0
TXN16974,2124.42,POS,Chennai,Food,Debit Card,11,0
TXN16975,7591.36,Online,Bengaluru,Travel,UPI,12,0
TXN16976,1932.96,POS,Lucknow,Food,UPI,18,0
TXN16977,1829.74,Online,Varanasi,Entertainment,Debit Card,12,0
TXN16978,423.18,Online,Hyderabad,Grocery,UPI,13,0
TXN16979,1351.9,Online,Jaipur,Electronics,Credit Card,15,0
TXN16980,1567.31,POS,Chennai,Grocery,Debit Card,11,0
TXN16981,5105.38,POS,Kolkata,Electronics,Credit Card,19,0
TXN16982,8438.82,Online,Chennai,Healthcare,Credit Card,10,0
TXN16983,6165.36,ATM,Varanasi,Travel,Debit Card,5,0
TXN16984,7361.87,Online,Pune,Healthcare,UPI,19,0
TXN16985,2726.58,Online,Pune,Clothing,UPI,12,0
TXN16986,1947.81,POS,Delhi,Clothing,UPI,20,0
TXN16987,1102.57,POS,Mumbai,Healthcare,Credit Card,17,0
TXN16988,3028.8,POS,Pune,Electronics,Debit Card,20,0
TXN16989,1748.98,POS,Lucknow,Food,UPI,12,0
TXN16990,995.84,POS,Hyderabad,Grocery,Debit Card,15,0
TXN16991,2247.93,ATM,Kolkata,Travel,UPI,0,1
TXN16992,2258.02,POS,Varanasi,Food,UPI,10,0
TXN16993,4672.7,POS,Bengaluru,Clothing,UPI,20,0
TXN16994,3001.67,POS,Pune,Food,Credit Card,13,0
TXN16995,2099.53,ATM,Bengaluru,Fuel,Net Banking,17,0
TXN16996,12823.04,Online,Pune,Fuel,UPI,10,0
TXN16997,7833.77,Online,Lucknow,Healthcare,Credit Card,20,0
TXN16998,2581.11,ATM,Bengaluru,Fuel,UPI,16,0
TXN16999,2083.33,POS,Mumbai,Healthcare,Debit Card,21,0
TXN17000,2007.27,Online,Kolkata,Entertainment,Credit Card,10,0
TXN17001,1742.51,POS,Hyderabad,Entertainment,UPI,18,0
TXN17002,3101.34,POS,Lucknow,Grocery,Debit Card,1,0
TXN17003,2705.62,Online,Mumbai,Fuel,Credit Card,16,0
TXN17004,9571.54,Online,Hyderabad,Clothing,Credit Card,11,0
TXN17005,2593.78,POS,Mumbai,Electronics,Credit Card,8,0
TXN17006,820.92,POS,Mumbai,Fuel,Credit Card,17,0
TXN17007,7571.13,Online,Mumbai,Travel,Net Banking,2,0
TXN17008,1628.81,POS,Delhi,Healthcare,Debit Card,8,0
TXN17009,1190.98,POS,Hyderabad,Fuel,UPI,12,0
TXN17010,462.48,POS,Mumbai,Travel,UPI,13,0
TXN17011,1390.15,POS,Jaipur,Clothing,Credit Card,21,0
TXN17012,6738.35,Online,Jaipur,Electronics,Debit Card,11,0
TXN17013,1508.55,POS,Pune,Entertainment,Credit Card,5,0
TXN17014,2181.72,POS,Kolkata,Healthcare,Net Banking,22,0
TXN17015,2171.45,Online,Bengaluru,Grocery,Debit Card,20,0
TXN17016,5247.29,Online,Pune,Travel,UPI,10,0
TXN17017,1211.14,POS,Delhi,Fuel,Net Banking,15,1
TXN17018,867.53,POS,Jaipur,Clothing,UPI,8,0
TXN17019,1630.18,POS,Hyderabad,Travel,UPI,22,0
TXN17020,4844.92,Online,Kolkata,Fuel,Net Banking,15,0
TXN17021,25200.06,Online,Kolkata,Entertainment,Debit Card,14,0
TXN17022,4906.06,Online,Bengaluru,Entertainment,UPI,20,0
TXN17023,2562.28,ATM,Hyderabad,Electronics,Credit Card,8,0
TXN17024,6787.26,Online,Varanasi,Grocery,Credit Card,10,1
TXN17025,6653.8,Online,Bengaluru,Entertainment,Credit Card,18,0
TXN17026,947.32,Online,Kolkata,Electronics,Debit Card,16,0
TXN17027,2594.36,POS,Delhi,Entertainment,Debit Card,8,0
TXN17028,2087.42,ATM,Lucknow,Healthcare,Debit Card,9,0
TXN17029,1350.33,POS,Lucknow,Food,Debit Card,20,0
TXN17030,1185.69,POS,Jaipur,Electronics,Debit Card,20,0
TXN17031,3445.15,Online,Kolkata,Electronics,UPI,0,0
TXN17032,1996.24,POS,Delhi,Travel,Debit Card,22,0
TXN17033,9551.2,Online,Bengaluru,Entertainment,Credit Card,16,0
TXN17034,7925.56,Online,Delhi,Electronics,UPI,14,0
TXN17035,3990.88,POS,Chennai,Clothing,Debit Card,12,0
TXN17036,6476.08,Online,Bengaluru,Healthcare,Net Banking,12,0
TXN17037,2370.24,POS,Mumbai,Travel,UPI,14,0
TXN17038,613.4,POS,Bengaluru,Travel,Debit Card,9,0
TXN17039,7439.91,Online,Jaipur,Food,Net Banking,8,0
TXN17040,6143.0,Online,Lucknow,Healthcare,UPI,15,0
TXN17041,1207.63,Online,Bengaluru,Fuel,Debit Card,13,0
TXN17042,1378.5,POS,Mumbai,Clothing,UPI,17,0
TXN17043,8397.13,Online,Chennai,Healthcare,UPI,14,0
TXN17044,751.03,POS,Delhi,Electronics,UPI,12,0
TXN17045,6611.97,ATM,Hyderabad,Food,UPI,11,0
TXN17046,3202.37,POS,Lucknow,Clothing,Debit Card,16,0
TXN17047,7132.82,Online,Delhi,Food,Net Banking,10,0
TXN17048,3399.62,POS,Chennai,Healthcare,UPI,20,0
TXN17049,3756.81,POS,Hyderabad,Grocery,UPI,19,0
TXN17050,1738.88,Online,Kolkata,Healthcare,Debit Card,17,0
TXN17051,7130.45,Online,Pune,Electronics,Credit Card,12,1
TXN17052,3822.55,Online,Jaipur,Food,UPI,16,0
TXN17053,4983.34,ATM,Delhi,Grocery,UPI,16,0
TXN17054,2606.44,Online,Varanasi,Electronics,Net Banking,17,0
TXN17055,8887.96,Online,Hyderabad,Food,Net Banking,12,0
TXN17056,1595.29,POS,Kolkata,Food,Credit Card,13,0
TXN17057,401.38,Online,Varanasi,Healthcare,UPI,21,0
TXN17058,1522.24,POS,Pune,Entertainment,Debit Card,8,0
TXN17059,4960.42,ATM,Pune,Food,Credit Card,8,0
TXN17060,3722.87,ATM,Lucknow,Food,Debit Card,23,0
TXN17061,3624.2,ATM,Varanasi,Travel,UPI,17,0
TXN17062,612.72,Online,Lucknow,Entertainment,Net Banking,14,0
TXN17063,3148.44,Online,Lucknow,Food,Debit Card,8,0
TXN17064,5150.71,Online,Lucknow,Healthcare,Credit Card,17,0
TXN17065,2587.2,POS,Lucknow,Travel,Net Banking,19,0
TXN17066,6869.6,Online,Kolkata,Travel,Credit Card,15,0
TXN17067,2816.56,POS,Jaipur,Fuel,Credit Card,5,0
TXN17068,3223.16,Online,Bengaluru,Grocery,Credit Card,14,0
TXN17069,1700.63,POS,Kolkata,Electronics,UPI,8,1
TXN17070,1322.15,POS,Chennai,Travel,Net Banking,13,0
TXN17071,5082.9,POS,Lucknow,Clothing,Credit Card,11,0
TXN17072,756.56,POS,Hyderabad,Travel,Debit Card,8,0
TXN17073,3173.19,Online,Hyderabad,Fuel,Debit Card,5,0
TXN17074,4266.54,POS,Varanasi,Clothing,Debit Card,16,0
TXN17075,2432.23,Online,Varanasi,Fuel,Credit Card,16,1
TXN17076,1047.85,POS,Chennai,Fuel,Net Banking,9,0
TXN17077,6028.97,Online,Kolkata,Entertainment,UPI,21,0
TXN17078,674.9,Online,Hyderabad,Grocery,Net Banking,20,0
TXN17079,3497.11,Online,Mumbai,Clothing,Net Banking,10,0
TXN17080,2723.55,Online,Mumbai,Grocery,Credit Card,14,0
TXN17081,3150.89,POS,Bengaluru,Grocery,Credit Card,14,0
TXN17082,7337.24,Online,Mumbai,Grocery,UPI,9,0
TXN17083,3783.18,POS,Delhi,Clothing,Debit Card,12,0
TXN17084,3437.13,Online,Lucknow,Clothing,UPI,17,1
TXN17085,3682.81,Online,Chennai,Grocery,Credit Card,14,0
TXN17086,852.64,POS,Varanasi,Entertainment,UPI,12,0
TXN17087,12404.3,Online,Delhi,Grocery,Credit Card,13,0
TXN17088,4971.65,Online,Jaipur,Entertainment,Debit Card,17,0
TXN17089,2329.35,POS,Lucknow,Electronics,UPI,21,0
TXN17090,2041.74,POS,Hyderabad,Entertainment,Credit Card,21,0
TXN17091,997.61,POS,Lucknow,Entertainment,Debit Card,20,0
TXN17092,9661.86,ATM,Varanasi,Entertainment,UPI,13,0
TXN17093,2567.5,Online,Pune,Grocery,Debit Card,23,0
TXN17094,4334.93,POS,Pune,Food,UPI,8,0
TXN17095,2058.98,POS,Delhi,Electronics,Debit Card,14,0
TXN17096,2543.16,Online,Kolkata,Electronics,UPI,15,0
TXN17097,9931.55,Online,Hyderabad,Fuel,Credit Card,22,0
TXN17098,691.9,POS,Varanasi,Electronics,Debit Card,14,0
TXN17099,1572.88,POS,Varanasi,Food,Credit Card,17,0
TXN17100,1804.18,ATM,Varanasi,Electronics,UPI,10,0
TXN17101,5667.18,POS,Mumbai,Electronics,Debit Card,15,0
TXN17102,1056.85,POS,Varanasi,Clothing,Debit Card,17,0
TXN17103,4679.93,ATM,Pune,Healthcare,UPI,10,0
TXN17104,11048.62,Online,Jaipur,Fuel,Debit Card,15,0
TXN17105,1914.57,POS,Chennai,Clothing,UPI,17,0
TXN17106,574.96,POS,Lucknow,Grocery,UPI,10,0
TXN17107,2563.32,POS,Chennai,Fuel,Debit Card,14,0
TXN17108,3117.96,POS,Pune,Grocery,Credit Card,19,0
TXN17109,2445.56,ATM,Pune,Fuel,Credit Card,15,0
TXN17110,3259.15,POS,Jaipur,Entertainment,UPI,9,0
TXN17111,8235.53,Online,Bengaluru,Travel,Debit Card,9,0
TXN17112,2466.26,ATM,Delhi,Fuel,Credit Card,18,0
